date,url,HN,HNE,HE,HSE,HS,HSW,HW,HNW,MN,MNE,ME,MSE,MS,MSW,MW,MNW,LN,LNE,LE,LSE,LS,LSW,LW,LNW,high,mid,low,problem_1_type,likelihood_1,size_1,HN1,HNE1,HE1,HSE1,HS1,HSW1,HW1,HNW1,MN1,MNE1,ME1,MSE1,MS1,MSW1,MW1,MNW1,LN1,LNE1,LE1,LSE1,LS1,LSW1,LW1,LNW1,high1,mid1,low1,problem_2_type,likelihood_2,size_2,HN2,HNE2,HE2,HSE2,HS2,HSW2,HW2,HNW2,MN2,MNE2,ME2,MSE2,MS2,MSW2,MW2,MNW2,LN2,LNE2,LE2,LSE2,LS2,LSW2,LW2,LNW2,high2,mid2,low2,problem_3_type,likelihood_3,size_3,HN3,HNE3,HE3,HSE3,HS3,HSW3,HW3,HNW3,MN3,MNE3,ME3,MSE3,MS3,MSW3,MW3,MNW3,LN3,LNE3,LE3,LSE3,LS3,LSW3,LW3,LNW3,high3,mid3,low3
12/25/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/25/2018,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.5,1.0,1.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.0,0.0,Persistent Weak Layer,1.0,3.0,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/24/2018,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,2.0,1.0,1.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,Persistent Weak Layer,1.0,3.0,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.375,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/23/2018,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,2.0,1.5,1.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,Persistent Weak Layer,1.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/22/2018,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,New Snow,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/21/2018,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,1.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/20/2018,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,1.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/19/2018,yellow,yellow,yellow,yellow,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.625,1.0,1.0,Persistent Weak Layer,1.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/18/2018,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.5,1.0,1.0,Persistent Weak Layer,1.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/17/2018,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.5,1.0,1.0,Persistent Weak Layer,2.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/16/2018,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.5,1.0,1.0,Persistent Weak Layer,2.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/15/2018,yellow,yellow,yellow,yellow,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,1.75,1.5,1.0,Persistent Weak Layer,2.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/14/2018,yellow,yellow,yellow,yellow,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,1.75,1.5,1.0,Persistent Weak Layer,2.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/13/2018,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,yellow,green,green,green,green,green,green,green,green,2.5,1.75,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.625,0.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,New Snow,1.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0
12/12/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/12/2018,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.75,0.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,New Snow,2.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0
12/11/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/11/2018,yellow,yellow,yellow,yellow,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,1.75,1.5,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,1.0,1.0,blue,blue,blue,blue,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/10/2018,yellow,yellow,yellow,yellow,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,1.75,1.5,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,1.0,1.0,blue,blue,blue,blue,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/9/2018,yellow,yellow,yellow,yellow,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,1.75,1.5,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/8/2018,orange,orange,orange,yellow,green,green,yellow,orange,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,2.25,1.5,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Normal Caution,1.0,1.0,gray,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,blue,blue,blue,blue,gray,blue,blue,blue,blue,blue,blue,blue,blue,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/6/2018,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.5,2.0,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,blue,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/5/2018,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.5,2.0,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,blue,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/4/2018,orange,orange,orange,yellow,green,green,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.25,2.0,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Normal Caution,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/3/2018,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,yellow,green,green,yellow,orange,green,green,green,green,green,green,green,green,2.5,2.25,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/2/2018,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,yellow,green,green,yellow,orange,green,green,green,green,green,green,green,green,2.5,2.25,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018,https://utahavalanchecenter.org/forecast/salt-lake/12/1/2018,red,red,red,orange,orange,orange,orange,red,orange,orange,orange,orange,yellow,yellow,yellow,orange,green,green,green,green,green,green,green,green,3.5,2.625,1.0,Persistent Weak Layer,5.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/30/2018,red,red,red,orange,yellow,yellow,orange,red,orange,orange,orange,yellow,green,green,yellow,orange,green,green,green,green,green,green,green,green,3.25,2.25,1.0,Persistent Weak Layer,4.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Normal Caution,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/29/2018,orange,orange,orange,yellow,green,green,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.25,2.0,1.0,Persistent Weak Layer,3.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/28/2018,orange,orange,orange,yellow,green,green,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.25,2.0,1.0,Persistent Weak Layer,2.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/27/2018,orange,orange,orange,yellow,green,green,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.25,2.0,1.0,Persistent Weak Layer,2.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Normal Caution,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/26/2018,orange,orange,orange,yellow,green,green,yellow,orange,orange,orange,orange,green,green,green,green,orange,green,green,green,green,green,green,green,green,2.25,2.0,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Normal Caution,1.0,1.0,gray,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,blue,blue,blue,blue,gray,blue,blue,blue,blue,blue,blue,blue,blue,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/25/2018,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,yellow,green,green,yellow,orange,green,green,green,green,green,green,green,green,2.5,2.25,1.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/24/2018,red,red,red,orange,yellow,yellow,orange,red,orange,orange,orange,orange,yellow,yellow,orange,orange,green,green,green,green,green,green,green,green,3.25,2.75,1.0,Persistent Weak Layer,5.0,3.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/23/2018,orange,orange,orange,orange,green,green,orange,orange,orange,orange,orange,orange,green,green,orange,orange,green,green,green,green,green,green,green,green,2.5,2.5,1.0,Persistent Weak Layer,3.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018,https://utahavalanchecenter.org/forecast/salt-lake/11/22/2018,red,red,red,red,green,green,orange,red,orange,orange,orange,orange,green,green,yellow,orange,yellow,yellow,yellow,yellow,green,green,green,yellow,3.125,2.375,1.625,Persistent Weak Layer,3.0,2.0,blue,blue,blue,blue,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.75,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20131213.html,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,2.625,1.625,1.0,Persistent Slab,2.0,3.0,orange,orange,orange,green,green,green,orange,orange,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20131214.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,2.0,1.625,1.0,Persistent Slab,2.0,2.0,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,1.0,1.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-15,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20131215.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Persistent Slab,2.0,2.0,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,3.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20131216.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Persistent Slab,2.0,2.0,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wet Avalanches,2.0,2.0,green,green,green,yellow,yellow,yellow,green,green,green,green,green,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2013-12-17,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20131217.html,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,1.625,1.625,1.0,Persistent Slab,2.0,2.0,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,2.0,1.0,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20131218.html,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,1.625,1.625,1.0,Persistent Slab,2.0,2.0,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,2.0,1.0,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
