DATE,url,HN,HNE,HE,HSE,HS,HSW,HW,HNW,MN,MNE,ME,MSE,MS,MSW,MW,MNW,LN,LNE,LE,LSE,LS,LSW,LW,LNW,high,mid,low,problem_1_type,likelihood_1,size_1,HN1,HNE1,HE1,HSE1,HS1,HSW1,HW1,HNW1,MN1,MNE1,ME1,MSE1,MS1,MSW1,MW1,MNW1,LN1,LNE1,LE1,LSE1,LS1,LSW1,LW1,LNW1,high1,mid1,low1,problem_2_type,likelihood_2,size_2,HN2,HNE2,HE2,HSE2,HS2,HSW2,HW2,HNW2,MN2,MNE2,ME2,MSE2,MS2,MSW2,MW2,MNW2,LN2,LNE2,LE2,LSE2,LS2,LSW2,LW2,LNW2,high2,mid2,low2,problem_3_type,likelihood_3,size_3,HN3,HNE3,HE3,HSE3,HS3,HSW3,HW3,HNW3,MN3,MNE3,ME3,MSE3,MS3,MSW3,MW3,MNW3,LN3,LNE3,LE3,LSE3,LS3,LSW3,LW3,LNW3,high3,mid3,low3,ALTA_Station,ALTA_Latitude,ALTA_Longitude,ALTA_Elevation,ALTA_Name,ALTA_Precip_(tenths_mm),ALTA_Snowfall_(mm),ALTA_Snow_Depth_(mm),ALTA_Max_Temp_(tenths_C),ALTA_Min_Temp_(tenths_C),ALTA_Multiday_Prec_Days,ALTA_Multiday_Snowfall_Days,ALTA_Multiday_Prec_Days_(tenths_mm),ALTA_Multiday_Snowfall,ALTA_Temp_at_Observation_(tenths_C),ALTA_Fog_Ice_Fog,ALTA_Heavy_Fog_Freezing_Fog,ALTA_Ice_Pellets_Sleet,ALTA_Hail,ALTA_Glaze_Rime,ALTA_Weather_Type_07,ALTA_Smoke_Haze,ALTA_Blowing_Drifting_Snow,ALTA_High_Winds,ALTA_Snow_Pellets_Ice_Crystals,BRIGHTON_Station,BRIGHTON_Latitude,BRIGHTON_Longitude,BRIGHTON_Elevation,BRIGHTON_Name,BRIGHTON_Precip_(tenths_mm),BRIGHTON_Snow_Depth_(mm),BRIGHTON_Max_Temp_(tenths_C),BRIGHTON_Min_Temp_(tenths_C),BRIGHTON_Avg_Daily_Temp_(tenths_C),BRIGHTON_Temp_at_Observation_(tenths_C),BRIGHTON_Snow_on_Ground_(tenths_mm),THAYNES_Station,THAYNES_Latitude,THAYNES_Longitude,THAYNES_Elevation,THAYNES_Name,THAYNES_Precip_(tenths_mm),THAYNES_Snow_Depth_(mm),THAYNES_Max_Temp_(tenths_C),THAYNES_Min_Temp_(tenths_C),THAYNES_Avg_Daily_Temp_(tenths_C),THAYNES_Temp_at_Observation_(tenths_C),THAYNES_Snow_on_Ground_(tenths_mm),PARLEY_SUMMIT_Station,PARLEY_SUMMIT_Latitude,PARLEY_SUMMIT_Longitude,PARLEY_SUMMIT_Elevation,PARLEY_SUMMIT_Name,PARLEY_SUMMIT_Precip_(tenths_mm),PARLEY_SUMMIT_Snow_Depth_(mm),PARLEY_SUMMIT_Max_Temp_(tenths_C),PARLEY_SUMMIT_Min_Temp_(tenths_C),PARLEY_SUMMIT_Avg_Daily_Temp_(tenths_C),PARLEY_SUMMIT_Temp_at_Observation_(tenths_C),PARLEY_SUMMIT_Snow_on_Ground_(tenths_mm)
2019-04-19,https://utahavalanchecenter.org/forecast/salt-lake/4/19/2019,yellow,yellow,yellow,orange,orange,orange,orange,yellow,yellow,yellow,yellow,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.5,2.5,2.0,Wet Snow,3.0,3.0,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,blue,blue,blue,blue,blue,blue,blue,blue,0.625,0.625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2819.0,144.0,-6.0,,,,,117.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1930.0,154.0,-8.0,72.0,83.0,8966.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1981.0,159.0,33.0,89.0,84.0,8128.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1143.0,167.0,53.0,108.0,91.0,5055.0
2019-04-20,https://utahavalanchecenter.org/forecast/salt-lake/4/20/2019,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.625,2.625,2.0,Wet Snow,3.0,3.0,gray,gray,blue,blue,blue,blue,blue,gray,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,0.625,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2743.0,122.0,33.0,,,,,44.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1880.0,136.0,25.0,83.0,26.0,8788.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1956.0,138.0,20.0,77.0,35.0,8052.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1092.0,173.0,42.0,103.0,43.0,4801.0
2019-04-21,https://utahavalanchecenter.org/forecast/salt-lake/4/21/2019,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.0,0.0,Wet Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",15.0,0.0,2692.0,78.0,0.0,,,,,33.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1829.0,96.0,-2.0,33.0,2.0,8712.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",25.0,1930.0,98.0,1.0,29.0,2.0,8026.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",51.0,1041.0,115.0,23.0,53.0,26.0,4597.0
2019-04-30,https://utahavalanchecenter.org/forecast/salt-lake/4/30/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Wet Snow,0.0,0.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,New Snow,0.0,0.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Wind Drifted Snow,0.0,0.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",124.0,109.0,2388.0,39.0,-39.0,,,,,-33.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",76.0,1575.0,48.0,-52.0,-3.0,-51.0,7061.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",102.0,1702.0,72.0,-61.0,-10.0,-61.0,7214.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",127.0,559.0,77.0,-37.0,9.0,-36.0,2515.0
2019-05-01,https://utahavalanchecenter.org/forecast/salt-lake/5/1/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Wet Snow,0.0,0.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,New Snow,0.0,0.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Wind Drifted Snow,0.0,0.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",112.0,102.0,2362.0,-6.0,-72.0,,,,,-33.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",76.0,1499.0,27.0,-73.0,-31.0,-72.0,7112.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",25.0,1626.0,71.0,-69.0,-23.0,-37.0,7264.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",25.0,584.0,46.0,-37.0,-3.0,-13.0,2565.0
2019-10-20,https://utahavalanchecenter.org/forecast/salt-lake/10/20/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",335.0,315.0,432.0,28.0,-78.0,,,,,-50.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",25.0,178.0,-11.0,-61.0,-46.0,-35.0,330.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",76.0,229.0,-13.0,-72.0,-55.0,-40.0,305.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",76.0,203.0,1.0,-42.0,-28.0,-24.0,305.0
2019-10-25,https://utahavalanchecenter.org/forecast/salt-lake/10/25/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,203.0,94.0,-22.0,,,,,72.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,25.0,103.0,-27.0,35.0,44.0,127.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,178.0,114.0,-9.0,46.0,53.0,305.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,51.0,106.0,8.0,57.0,57.0,203.0
2019-10-28,https://utahavalanchecenter.org/forecast/salt-lake/10/28/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",5.0,18.0,254.0,-61.0,-172.0,,,,,-78.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,152.0,-31.0,-159.0,-92.0,-76.0,152.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",25.0,279.0,-23.0,-151.0,-98.0,-91.0,406.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",25.0,102.0,-14.0,-124.0,-69.0,-68.0,229.0
2019-10-30,https://utahavalanchecenter.org/forecast/salt-lake/10/30/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,457.0,-89.0,-200.0,,,,,-100.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,203.0,-49.0,-200.0,-134.0,-121.0,356.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,305.0,-36.0,-197.0,-130.0,-89.0,559.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,127.0,-54.0,-183.0,-109.0,-94.0,330.0
2019-11-12,https://utahavalanchecenter.org/forecast/salt-lake/11/12/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,127.0,83.0,-50.0,,,,,33.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,102.0,89.0,-46.0,21.0,44.0,330.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,229.0,77.0,-1.0,38.0,33.0,508.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,51.0,76.0,-14.0,34.0,51.0,203.0
2019-11-15,https://utahavalanchecenter.org/forecast/salt-lake/11/15/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,0.0,106.0,17.0,,,,,44.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,76.0,103.0,10.0,58.0,12.0,305.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,229.0,93.0,28.0,54.0,34.0,508.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,51.0,122.0,46.0,76.0,46.0,152.0
2019-11-20,https://utahavalanchecenter.org/forecast/salt-lake/11/20/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Persistent Weak Layer,3.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",43.0,10.0,0.0,56.0,-11.0,,,,,0.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",76.0,178.0,41.0,-5.0,14.0,6.0,381.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",254.0,356.0,27.0,-51.0,-4.0,-50.0,635.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",102.0,76.0,51.0,-39.0,4.0,-39.0,127.0
2019-11-21,https://utahavalanchecenter.org/forecast/salt-lake/11/21/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Persistent Weak Layer,2.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",48.0,36.0,25.0,17.0,-28.0,,,,,-28.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,178.0,14.0,-61.0,-12.0,-61.0,381.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",51.0,406.0,15.0,-68.0,-36.0,-41.0,686.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,76.0,-23.0,-60.0,-43.0,-47.0,127.0
2019-11-22,https://utahavalanchecenter.org/forecast/salt-lake/11/22/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Persistent Weak Layer,1.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,25.0,-22.0,-78.0,,,,,-50.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,152.0,-12.0,-88.0,-46.0,-81.0,381.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,356.0,1.0,-77.0,-45.0,-70.0,686.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,51.0,-2.0,-52.0,-21.0,-43.0,127.0
2019-11-24,https://utahavalanchecenter.org/forecast/salt-lake/11/24/2019,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Persistent Weak Layer,1.0,1.0,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,0.0,39.0,-56.0,,,,,-11.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,152.0,53.0,-55.0,-9.0,-4.0,381.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,356.0,30.0,-20.0,-2.0,-19.0,686.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,51.0,43.0,-32.0,-3.0,-3.0,127.0
2019-11-25,https://utahavalanchecenter.org/forecast/salt-lake/11/25/2019,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,1.625,1.5,1.0,Persistent Weak Layer,3.0,2.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,New Snow,3.0,1.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",53.0,152.0,152.0,-6.0,-100.0,,,,,-100.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",102.0,279.0,-4.0,-113.0,-57.0,-111.0,533.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",51.0,406.0,-14.0,-125.0,-63.0,-124.0,737.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",76.0,127.0,5.0,-90.0,-40.0,-89.0,203.0
2019-11-26,https://utahavalanchecenter.org/forecast/salt-lake/11/26/2019,orange,orange,yellow,green,green,green,yellow,orange,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,2.0,1.5,1.0,Persistent Weak Layer,3.0,2.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,New Snow,3.0,1.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",51.0,107.0,203.0,-94.0,-150.0,,,,,-128.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,229.0,-83.0,-120.0,-101.0,-98.0,533.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,381.0,-75.0,-139.0,-115.0,-110.0,737.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,102.0,-52.0,-115.0,-86.0,-60.0,203.0
2019-11-27,https://utahavalanchecenter.org/forecast/salt-lake/11/27/2019,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,2.625,1.625,1.0,Persistent Weak Layer,3.0,2.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",132.0,351.0,,-83.0,-128.0,,,,,-83.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",229.0,356.0,-34.0,-99.0,-74.0,-35.0,737.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",254.0,457.0,-48.0,-112.0,-86.0,-48.0,838.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",51.0,127.0,-17.0,-77.0,-50.0,-19.0,254.0
2019-11-28,https://utahavalanchecenter.org/forecast/salt-lake/11/28/2019,red,red,red,orange,orange,orange,red,red,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.625,3.0,2.0,Persistent Weak Layer,3.0,3.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.625,0.0,New Snow,2.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",188.0,371.0,610.0,-44.0,-83.0,,,,,-56.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",178.0,559.0,-17.0,-54.0,-37.0,-19.0,914.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",356.0,711.0,-30.0,-65.0,-46.0,-30.0,1092.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",178.0,330.0,-17.0,-49.0,-32.0,-48.0,457.0
2019-11-29,https://utahavalanchecenter.org/forecast/salt-lake/11/29/2019,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,4.0,3.375,2.0,Persistent Weak Layer,4.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.625,0.0,New Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",368.0,373.0,813.0,-22.0,-89.0,,,,,-89.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",229.0,787.0,-12.0,-86.0,-46.0,-86.0,1168.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",279.0,940.0,-7.0,-96.0,-52.0,-97.0,1372.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",178.0,483.0,-2.0,-63.0,-36.0,-63.0,660.0
2019-11-30,https://utahavalanchecenter.org/forecast/salt-lake/11/30/2019,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,red,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,4.0,3.375,2.0,Persistent Weak Layer,5.0,4.0,blue,blue,blue,gray,gray,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.5,0.0,Wind Drifted Snow,3.0,3.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",213.0,290.0,991.0,-78.0,-117.0,,,,,-106.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,711.0,-54.0,-140.0,-100.0,-110.0,1168.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,864.0,-51.0,-139.0,-99.0,-102.0,1372.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",51.0,457.0,-48.0,-99.0,-75.0,-97.0,711.0
